,objID,skyVersion,run,rerun,camcol,field,obj,mode,nChild,type,clean,probPSF,insideMask,flags,rowc,rowcErr,colc,colcErr,rowv,rowvErr,colv,colvErr,rowc_u,rowc_g,rowc_r,rowc_i,rowc_z,rowcErr_u,rowcErr_g,rowcErr_r,rowcErr_i,rowcErr_z,colc_u,colc_g,colc_r,colc_i,colc_z,colcErr_u,colcErr_g,colcErr_r,colcErr_i,colcErr_z,sky_u,sky_g,sky_r,sky_i,sky_z,skyIvar_u,skyIvar_g,skyIvar_r,skyIvar_i,skyIvar_z,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,psfMagErr_u,psfMagErr_g,psfMagErr_r,psfMagErr_i,psfMagErr_z,fiberMag_u,fiberMag_g,fiberMag_r,fiberMag_i,fiberMag_z,fiberMagErr_u,fiberMagErr_g,fiberMagErr_r,fiberMagErr_i,fiberMagErr_z,fiber2Mag_u,fiber2Mag_g,fiber2Mag_r,fiber2Mag_i,fiber2Mag_z,fiber2MagErr_u,fiber2MagErr_g,fiber2MagErr_r,fiber2MagErr_i,fiber2MagErr_z,petroMag_u,petroMag_g,petroMag_r,petroMag_i,petroMag_z,petroMagErr_u,petroMagErr_g,petroMagErr_r,petroMagErr_i,petroMagErr_z,psfFlux_u,psfFlux_g,psfFlux_r,psfFlux_i,psfFlux_z,psfFluxIvar_u,psfFluxIvar_g,psfFluxIvar_r,psfFluxIvar_i,psfFluxIvar_z,fiberFlux_u,fiberFlux_g,fiberFlux_r,fiberFlux_i,fiberFlux_z,fiberFluxIvar_u,fiberFluxIvar_g,fiberFluxIvar_r,fiberFluxIvar_i,fiberFluxIvar_z,fiber2Flux_u,fiber2Flux_g,fiber2Flux_r,fiber2Flux_i,fiber2Flux_z,fiber2FluxIvar_u,fiber2FluxIvar_g,fiber2FluxIvar_r,fiber2FluxIvar_i,fiber2FluxIvar_z,petroFlux_u,petroFlux_g,petroFlux_r,petroFlux_i,petroFlux_z,petroFluxIvar_u,petroFluxIvar_g,petroFluxIvar_r,petroFluxIvar_i,petroFluxIvar_z,petroRad_u,petroRad_g,petroRad_r,petroRad_i,petroRad_z,petroRadErr_u,petroRadErr_g,petroRadErr_r,petroRadErr_i,petroRadErr_z,petroR50_u,petroR50_g,petroR50_r,petroR50_i,petroR50_z,petroR50Err_u,petroR50Err_g,petroR50Err_r,petroR50Err_i,petroR50Err_z,petroR90_u,petroR90_g,petroR90_r,petroR90_i,petroR90_z,petroR90Err_u,petroR90Err_g,petroR90Err_r,petroR90Err_i,petroR90Err_z,q_u,q_g,q_r,q_i,q_z,qErr_u,qErr_g,qErr_r,qErr_i,qErr_z,u_u,u_g,u_r,u_i,u_z,uErr_u,uErr_g,uErr_r,uErr_i,uErr_z,mE1_u,mE1_g,mE1_r,mE1_i,mE1_z,mE2_u,mE2_g,mE2_r,mE2_i,mE2_z,mE1E1Err_u,mE1E1Err_g,mE1E1Err_r,mE1E1Err_i,mE1E1Err_z,mE1E2Err_u,mE1E2Err_g,mE1E2Err_r,mE1E2Err_i,mE1E2Err_z,mE2E2Err_u,mE2E2Err_g,mE2E2Err_r,mE2E2Err_i,mE2E2Err_z,mRrCc_u,mRrCc_g,mRrCc_r,mRrCc_i,mRrCc_z,mRrCcErr_u,mRrCcErr_g,mRrCcErr_r,mRrCcErr_i,mRrCcErr_z,mCr4_u,mCr4_g,mCr4_r,mCr4_i,mCr4_z,mE1PSF_u,mE1PSF_g,mE1PSF_r,mE1PSF_i,mE1PSF_z,mE2PSF_u,mE2PSF_g,mE2PSF_r,mE2PSF_i,mE2PSF_z,mRrCcPSF_u,mRrCcPSF_g,mRrCcPSF_r,mRrCcPSF_i,mRrCcPSF_z,mCr4PSF_u,mCr4PSF_g,mCr4PSF_r,mCr4PSF_i,mCr4PSF_z,deVRad_u,deVRad_g,deVRad_r,deVRad_i,deVRad_z,deVRadErr_u,deVRadErr_g,deVRadErr_r,deVRadErr_i,deVRadErr_z,deVAB_u,deVAB_g,deVAB_r,deVAB_i,deVAB_z,deVABErr_u,deVABErr_g,deVABErr_r,deVABErr_i,deVABErr_z,deVPhi_u,deVPhi_g,deVPhi_r,deVPhi_i,deVPhi_z,deVMag_u,deVMag_g,deVMag_r,deVMag_i,deVMag_z,deVMagErr_u,deVMagErr_g,deVMagErr_r,deVMagErr_i,deVMagErr_z,deVFlux_u,deVFlux_g,deVFlux_r,deVFlux_i,deVFlux_z,deVFluxIvar_u,deVFluxIvar_g,deVFluxIvar_r,deVFluxIvar_i,deVFluxIvar_z,expRad_u,expRad_g,expRad_r,expRad_i,expRad_z,expRadErr_u,expRadErr_g,expRadErr_r,expRadErr_i,expRadErr_z,expAB_u,expAB_g,expAB_r,expAB_i,expAB_z,expABErr_u,expABErr_g,expABErr_r,expABErr_i,expABErr_z,expPhi_u,expPhi_g,expPhi_r,expPhi_i,expPhi_z,expMag_u,expMag_g,expMag_r,expMag_i,expMag_z,expMagErr_u,expMagErr_g,expMagErr_r,expMagErr_i,expMagErr_z,modelMag_u,modelMag_g,modelMag_r,modelMag_i,modelMag_z,modelMagErr_u,modelMagErr_g,modelMagErr_r,modelMagErr_i,modelMagErr_z,cModelMag_u,cModelMag_g,cModelMag_r,cModelMag_i,cModelMag_z,cModelMagErr_u,cModelMagErr_g,cModelMagErr_r,cModelMagErr_i,cModelMagErr_z,expFlux_u,expFlux_g,expFlux_r,expFlux_i,expFlux_z,expFluxIvar_u,expFluxIvar_g,expFluxIvar_r,expFluxIvar_i,expFluxIvar_z,modelFlux_u,modelFlux_g,modelFlux_r,modelFlux_i,modelFlux_z,modelFluxIvar_u,modelFluxIvar_g,modelFluxIvar_r,modelFluxIvar_i,modelFluxIvar_z,cModelFlux_u,cModelFlux_g,cModelFlux_r,cModelFlux_i,cModelFlux_z,cModelFluxIvar_u,cModelFluxIvar_g,cModelFluxIvar_r,cModelFluxIvar_i,cModelFluxIvar_z,aperFlux7_u,aperFlux7_g,aperFlux7_r,aperFlux7_i,aperFlux7_z,aperFlux7Ivar_u,aperFlux7Ivar_g,aperFlux7Ivar_r,aperFlux7Ivar_i,aperFlux7Ivar_z,lnLStar_u,lnLStar_g,lnLStar_r,lnLStar_i,lnLStar_z,lnLExp_u,lnLExp_g,lnLExp_r,lnLExp_i,lnLExp_z,lnLDeV_u,lnLDeV_g,lnLDeV_r,lnLDeV_i,lnLDeV_z,fracDeV_u,fracDeV_g,fracDeV_r,fracDeV_i,fracDeV_z,flags_u,flags_g,flags_r,flags_i,flags_z,type_u,type_g,type_r,type_i,type_z,probPSF_u,probPSF_g,probPSF_r,probPSF_i,probPSF_z,ra,dec,cx,cy,cz,raErr,decErr,b,l,offsetRa_u,offsetRa_g,offsetRa_r,offsetRa_i,offsetRa_z,offsetDec_u,offsetDec_g,offsetDec_r,offsetDec_i,offsetDec_z,extinction_u,extinction_g,extinction_r,extinction_i,extinction_z,psffwhm_u,psffwhm_g,psffwhm_r,psffwhm_i,psffwhm_z,mjd,airmass_u,airmass_g,airmass_r,airmass_i,airmass_z,phioffset_u,phioffset_g,phioffset_r,phioffset_i,phioffset_z,nProf_u,nProf_g,nProf_r,nProf_i,nProf_z,loadVersion,htmID,fieldID,parentID,specObjID,u,g,r,i,z,err_u,err_g,err_r,err_i,err_z,dered_u,dered_g,dered_r,dered_i,dered_z,cloudCam_u,cloudCam_g,cloudCam_r,cloudCam_i,cloudCam_z,resolveStatus,thingId,balkanId,nObserve,nDetect,nEdge,score,calibStatus_u,calibStatus_g,calibStatus_r,calibStatus_i,calibStatus_z,nMgyPerCount_u,nMgyPerCount_g,nMgyPerCount_r,nMgyPerCount_i,nMgyPerCount_z,TAI_u,TAI_g,TAI_r,TAI_i,TAI_z
0,1237660961327743232,2,3606,301,2,79,256,1,0,6,0,1,0,72163216175792400,1050.857,0.3204902,775.1122,0.3129002,0.010816,0.02510465,-0.002522737,0.02972109,1055.315,1060.683,1050.794,1053.827,1057.682,0.9233294,0.6204219,0.3321637,0.3312739,0.2880686,777.6406,776.1974,774.9821,774.5812,775.2884,0.8387258,0.7777223,0.4040723,0.4129992,0.2861195,1.005727,1.560819,3.261592,5.8073,15.93123,1130.254,1132.708,665.8322,109.3483,19.80297,23.57434,24.09889,24.12178,22.73903,21.06763,0.5810816,0.4236798,0.6169369,0.2880212,0.2050467,23.9429,24.07015,24.76784,22.62431,21.21832,0.7078231,0.4405253,0.7342513,0.3057702,0.2816891,24.38763,24.39769,24.65306,23.16085,21.64313,0.5551863,0.3603859,0.4203086,0.3141375,0.2637371,24.16869,24.59937,24.46407,23.20587,21.54654,0.8405531,0.6355349,0.7558728,0.5238309,0.3936596,0.3190413,0.1939985,0.1604041,0.7620181,3.594257,19.37538,93.76818,37.16794,20.00669,1.855687,0.19072,0.2010738,0.007563126,0.8554891,3.08773,20.50006,83.40509,37.92326,14.636,1.267112,0.06426196,0.1276392,0.03303747,0.4845257,1.952919,46.34058,186.405,113.6939,32.78478,2.822568,0.1238988,0.08862231,0.07592146,0.4599073,2.178932,17.79684,72.50397,32.56178,12.59407,1.096387,0.6488808,2.970061,2.970074,0.884454,0.8004525,0.5276135,-1000,-1000,0.5588785,0.203366,0.2563932,0.3598446,0.4326852,0.3933421,0.4271983,-1000,-1000,-1000,0.2798512,0.1117607,0.4702723,0.5241929,0.5667416,1.100177,0.6783814,-1000,-1000,-1000,-1000,-1000,-0.7422149,0.2878015,-0.3764566,-0.06776996,-0.005402049,0.9683514,0.4563251,0.822059,0.2675751,0.1620253,0.2961761,0.3561315,-0.107073,-0.06590095,0.01473056,0.724171,0.4732365,0.7339021,0.2675088,0.1620557,2.903643,0.8549448,-0.715299,-0.2182109,-0.001940136,3.860935,-0.0236391,1.738355,-0.173687,0.0806659,-1000,0.01439951,-1000,0.02954026,0.3767694,-1000,0.003946391,-1000,-0.005892915,0.004713398,-1000,0.02775199,-1000,0.02980964,0.3755423,-0.1305289,1.970521,-1.58589,1.217574,2.083257,-1000,0.1388851,-1000,0.0392815,0.7874784,-0.1465017,1.641149,2.575087,1.918167,1.742594,0.1118822,0.04877736,0.009507558,-0.01531906,-0.04140368,-0.0161207,-0.003859682,-0.02254785,0.01475833,-0.02916585,5.796943,4.638503,3.84005,3.495457,3.147704,2.090753,2.125183,2.117715,2.114292,2.131954,0.004735182,0.0009342848,0.02073167,0.001803936,0.000237948,39.7487,9.699931,41.14664,6.393765,0.7382313,0.05,0.1321183,0.1763987,0.141545,0.1617388,0,0.266076,21.01012,304.3654,367.8983,74.86479,18.21079,73.65555,104.9373,85.14964,23.78036,24.13091,24.13693,22.79665,21.10181,0.8914514,0.968857,1.92776,0.5769182,0.4038204,0.2437686,0.1862778,0.1563925,0.7183404,3.473651,10.76295,18.71589,3.865615,5.485901,0.5070544,0.2388577,0.004847439,0.008286952,0.005747172,0.03168781,8.937231,32.02799,112.3917,31.27735,57.94294,0.06813717,0.05,0.05,0.05,0.2025882,366.9655,0,0,0,522.242,75.28262,18.21715,73.08278,104.42,8.468712,23.77687,24.13085,24.13754,22.7966,21.10025,0.9165494,0.9688947,1.926277,0.5769246,0.4038427,23.78062,24.13219,24.13773,22.7969,21.10173,0.6720631,0.4287481,0.5413486,0.2899759,0.2130961,23.78036,24.13085,24.13693,22.79665,21.10181,0.8914514,0.9688947,1.92776,0.5769182,0.4038204,0.2449651,0.1862925,0.156233,0.7183771,3.479096,10.13855,18.7129,3.873924,5.485332,0.5056557,0.2436819,0.1859716,0.1561808,0.7181596,3.473936,18.9426,95.73345,49.05923,21.72338,1.820622,0.2437686,0.1862925,0.1563925,0.7183404,3.473651,10.76295,18.7129,3.865616,5.485901,0.5070544,0.1656918,-24018.59,-32042.61,-44786.14,-208286.6,1.143435,0,0,0,0,-0.007940764,-1.399315E-07,-7.51843E-13,-3.216088E-06,-1.038513E-05,-0.02291236,-1.849232E-06,-3.819822E-11,-2.893233E-05,-7.896278E-05,-0.0223406,-1.849201E-06,-3.826339E-11,-2.893342E-05,-7.851658E-05,1,0,1,1,1,81135162473086993,70369054556433,9007199431033105,70369046167569,4503874941485072,6,6,6,6,6,1,1,1,1,1,135.785379804244,32.4989618356457,-0.604493195933046,0.588144139257564,0.537284326523333,0.126062780742179,0.124780805417864,40.7677593236776,192.116403293549,0.2256861,-0.04980984,0.007853299,-0.1115649,-0.0003798941,0.2259205,0.0151384,-0.05685252,-0.03602033,0.0002652657,0.1046388,0.08153387,0.05640475,0.04191478,0.03117689,1.587668,1.420155,1.292163,1.232891,1.170145,52664,1.039013,1.036488,1.041629,1.040309,1.037739,32.37606,32.3761,32.37609,32.37611,32.37609,7,6,6,6,6,331,16481188356051,1237660961327742976,1237660961327743229,0,23.78062,24.13219,24.13773,22.7969,21.10173,0.6720631,0.4287481,0.5413486,0.2899759,0.2130961,23.67598,24.05066,24.08133,22.75498,21.07055,0,0,0,0,0,257,387027023,2017891,4,1,0,0.8643492,1,24577,24577,24577,24577,0.008971902,0.003617674,0.00482617,0.006745621,0.03137205,4550193292.00333,4550193435.44166,4550193148.58752,4550193220.3159,4550193363.71405
