  name  ra         dec
  1     146.317203877535     61.8935157315703
  2     317.250204348297     1.05541317632249
  3     9.16349575047775     1.97304190334691
  4     231.912725082996     50.2638307902094
  5     29.4566372464548     10.7842813138194
  6     230.584042538156     22.0955728524935
  7     246.557387757026     18.2320582104236
  8     246.559947479341     18.235269771416
  9     248.969892292732     16.9896541877445
  a     165.65356767598      23.9518082135963
  b     116.017550207952     41.46356359188
  c     117.969295670817     41.8800777776029
  d     118.40438156023      41.9690459772757
  e     199.828188993503     52.6053424640915
  f     229.048598088948     22.5882027890385
  10    40.7492163160971     0.731581521600474
  11    131.703059214543     23.5944919482408
  12    142.325772638999     16.8605859303617
  13    121.333553656034     46.1103724987922
  14    15.3830047379169     19.1677061533325
  15    15.8830347639852     19.0971250871583
  16    114.78693100474      23.3466239601199
  17    22.5936655482254     14.3075458576381
  18    27.7560103138116     -3.64530845870433
  19    323.398174096568     8.92112487433204
  1a    344.495971914117     11.2974296043391
  1b    14.3491702171318     11.7679115913432
  1c    2.15706282913806     18.4920702425524
  1d    147.116761632453     1.00368901917834
  1e    230.57705054994      -1.3701138046542
  1f    13.3125388839895     0.910597396001946
  20    13.5662779997033     0.992126953820443
  21    13.6826019372529     0.949968057428244
  22    16.7432066776588     0.98461450420336
  23    17.5508030125489     0.889061850183962
  24    19.3284241268392     1.03833161142788
  25    350.747596467392     0.745868220775715
  26    325.053919461677     2.15696968437156
  27    357.474031568475     16.0181681966953
  28    336.881005092088     10.4732217320834
  29    15.8727165287412     0.948865171072919
  2a    20.0055683130842     0.947810113474017
  2b    150.529746314727     22.0302908031812
  2c    151.491880271464     22.1253622795064
  2d    254.561146054694     40.5149492147615
  2e    257.136481680276     36.5469101080658
  2f    169.780041363319     66.7310042076854
  30    0.711032595001058    -4.8448804492231
  31    243.488300401064     37.2465694901147
  32    306.190998136367     77.6963700903836
  33    250.10251570396      36.7089164033834
  34    326.41861778395      26.1605538003754
  35    0.23937679629995     11.8902483796354
  36    338.6211554625       32.7640211870155
  37    140.046578354597     64.9301712274891
  38    154.810872094951     6.20660748654923
  39    249.788562919351     26.6905619589637
  3a    144.748298580599     15.5666480462521
  3b    247.057733730346     34.2324686850296
  3c    248.83936389625      32.7063012919504
  3d    329.371973431066     22.519671570306
  3e    163.620982706951     3.63212235887643
  3f    229.239247074547     22.657634728892
  40    230.063334570652     22.3228523273564
  41    230.08176718533      22.2292330545383
  42    168.420135059121     24.3588258941098
  43    168.997556690619     24.3823675555015
  44    175.140510309828     10.380019436671
  45    142.758760335208     15.2311681533702
  46    162.047475560355     34.2416833651648
  47    183.453728816181     36.5459158374187
  48    233.718110881293     11.2130775301656
  49    259.520718723173     30.5443321136152
  4a    150.055474511556     18.6709606019533
  4b    128.210593004349     52.1776898406197
  4c    120.992548284935     45.6154418785333
  4d    230.596259343396     11.937334723074
  4e    217.37269330871      14.4829070339575
  4f    218.846691225609     14.0707489212747
  50    346.084607244668     0.691712893978101
  51    12.500858041177      0.873762001204817
  52    15.4427747699807     0.867737777991255
  53    17.6459383683344     0.887692890428623
  54    189.313136372203     4.7109333680667
  55    174.493675765003     41.8229220095117
  56    160.03918935469      18.3768384019059
  57    5.43782939227458     11.9444995702906
  58    323.763751942808     2.4711509302824
  59    0.302627662143436    -4.09795114038632
  5a    0.559717278385676    -4.7968333293489
  5b    1.01862221802836     -5.739038710739
  5c    250.655929053235     35.8687153458938
  5d    353.378451032312     35.2419250999275
  5e    118.924409411532     38.4598073232938
  5f    193.573828413603     46.3884261666885
  60    195.017942459144     46.3034401494507
  61    87.4868415135144     -0.419931360008654
  62    204.39906200015      -2.035862020112
  63    143.077029564275     36.4706686915458
  64    159.074349675565     39.2837653195052
  65    233.950903190286     31.2891440110728
  66    128.013881853683     3.85814103510374
  67    36.5603996658392     0.785217586619019
  68    36.6253136736004     0.758267368148733
  69    155.737962656336     17.7969921756934
  6a    149.172243561602     67.7444433694787
  6b    228.288847006001     22.4586276548715
  6c    232.25215837154      22.8144107088796
  6d    170.132126984847     3.82219899309211
  6e    45.0938205092535     -0.492732620354612
  6f    347.113499271926     11.3688915379867
  70    319.490869861473     8.39197346421671
  71    337.545861418342     10.6347956588655
  72    15.3876584567657     1.00270273703931
  73    17.9018494236066     0.944774816126423
  74    154.834994347426     17.6198736858364
  75    132.72102915185      12.5594788282501
  76    139.876212849145     14.5835596501055
  77    223.209611270398     62.85986972744
  78    25.5938122094299     22.5605583213013
  79    230.004078444959     36.7479926707466
  7a    359.896037501687     3.56474807354573
  7b    235.493128960591     10.7305397220323
  7c    239.033403031369     9.86818187463702
  7d    352.394423460345     0.810834473565386
  7e    136.34891679201      56.5367319952876
  7f    346.302319671774     0.834398031372037
  80    1.2179400945646      12.0423167423053
  81    238.401547297404     38.2844062355988
  82    15.8620765346273     0.927404872228695
  83    19.2378554394265     0.841111836753788
  84    117.479441196972     36.7046064840671
  85    9.63078368788602     -10.0020668982167
  86    351.975700134792     0.733033899625231
  87    250.659891939782     36.168031123996
  88    5.2278142983217      -10.0598548171818
  89    7.15984351584027     -10.1785589166943
  8a    0.0510112124295574   -3.71698206928415
  8b    0.141027133780312    -3.71427109965269
  8c    0.251910958861913    -3.73588334990945
  8d    136.862170499083     1.26291635494334
  8e    132.312501911387     31.8026466088644
  8f    147.970057651534     16.2457303936852
  90    36.4703534742441     0.715838258144734
  91    38.1698837414837     0.801335060102145
  92    38.7902129810738     0.763448612300376
  93    123.368037872397     10.022656828346
  94    329.58259252915      6.25670996919282
  95    333.241203457594     6.4705478715627
  96    214.619301592146     42.7920859945059
  97    189.547712193471     8.29443417170405
  98    193.219277397817     8.21208508328097
  99    185.368749555654     57.3380882278214
  9a    22.4101168253928     18.5780950990113
  9b    123.916362167444     -6.56688941687457
  9c    164.927707013302     34.852158187659
  9d    169.123350994645     35.3813725162521
  9e    183.45503874214      36.5608586373155
  9f    192.999142366063     37.4058213122938
  a0    117.826990018139     37.3373228557616
  a1    131.750286388958     54.4713991227757
  a2    133.255812900562     55.1737574134373
  a3    135.210143646137     56.3628658908364
  a4    135.64732030402      56.6310562486345
  a5    138.443651366887     14.0681365930846
  a6    145.558942084726     15.8494493793955
  a7    190.798630282011     29.6481017158722
  a8    191.168491820986     29.5695712568129
  a9    199.156660704678     28.9238710524963
  aa    219.471609772112     42.5040897980847
  ab    231.218444770985     -1.42617039922352
  ac    13.7055870004055     0.925874823452884
  ad    14.0796268643413     0.991609864010034
  ae    48.2975779715284     0.659151016858155
  af    8.58425140418484     12.0116772002595
  b0    146.123774303125     29.443150135723
  b1    143.342991308576     17.185394184842
  b2    221.599101164414     -1.58836296276062
  b3    186.140569307019     34.8762999866966
  b4    196.846156228621     34.3595113932458
  b5    10.5892925959876     -6.99781693893351
  b6    338.008135369868     10.5619202261415
  b7    341.021801302918     10.8974663137888
  b8    324.651644678882     9.09483373941636
