  name  ra         dec
  1     34.9893082182223     -0.885330621247815
  2     156.464393285792     40.3312110721181
  3     168.716150140084     42.9043814235269
  4     137.115288624182     5.84724876577286
  5     163.063860446003     49.6957075370419
  6     146.191627106456     20.3309691558628
  7     145.571668185395     15.933923481221
  8     230.223080734306     58.1576832874314
  9     152.134355561938     31.8068274068652
  a     136.480779808712     25.8712316915978
  b     355.294957829696     5.8405462231983
  c     355.676214275553     5.18746792273913
  d     355.707009098687     5.05900860083296
  e     209.842955308658     -1.62694050547513
  f     7.50015759470978     7.01135801349196
  10    203.253207256347     1.07254393936411
  11    218.034115648052     6.18967609010129
  12    232.396001248987     44.922833689407
  13    148.23765048458      18.200585490798
  14    127.507030473467     17.259850307378
  15    167.542618890189     28.991861187729
  16    9.04722609524435     3.67673967013835
  17    213.071136793653     6.55985003617923
  18    212.005182545638     45.8964936797547
  19    171.810767709508     18.8587089707367
  1a    240.516557846786     26.9608726917676
  1b    10.8180568445778     6.8373884212461
  1c    126.922242999087     51.8516809577896
  1d    176.328459906144     45.9735833308244
  1e    43.4756923044149     34.0089440254136
  1f    186.777571497801     6.42592662736596
  20    29.496599015587      13.4883893786705
  21    312.023083789082     -5.58462619001451
  22    126.6349712075       65.7775317574743
  23    32.2354653334494     -0.859587398363378
  24    117.224191755389     66.1152786669175
  25    193.307796449911     47.6751352316493
  26    355.280084405687     5.82841231833456
  27    228.666617201067     57.743958289255
  28    160.441071200138     33.8501207241231
  29    193.758356894028     43.7467081851633
  2a    155.783512086645     40.1682156351877
  2b    235.434930116469     45.5292892182969
  2c    20.2233871841465     11.1911561685424
  2d    126.970198267726     36.6075597990258
  2e    128.525558202105     37.9372643794495
  2f    195.310158766162     30.4944624587023
  30    194.259435960732     30.7064114445573
  31    218.86556280123      6.08644665012952
  32    185.033491437783     49.4703623761758
  33    218.808656946677     44.1406954593596
  34    216.297296445079     -1.3965238053474
  35    253.10951676861      37.8365332623682
  36    215.188554107523     48.5921260281911
  37    146.290803453048     24.3759922728805
  38    156.680154796557     27.0044091434346
  39    140.779730031781     22.6923234335637
  3a    136.985095126406     5.83306466338194
  3b    236.283773591441     23.3126718867282
  3c    236.444683603487     23.1237212544377
  3d    147.434259720167     20.5688917859436
  3e    26.3942917049052     24.5719537601811
  3f    226.295856528542     15.160298313937
  40    212.0294892206       6.52539032168806
  41    222.425712206008     5.82291318513299
  42    122.501459948166     30.8200660145727
  43    201.033010174271     2.32176417568175
  44    354.623328567526     14.8811432011332
  45    152.803840533664     48.4029741176076
  46    153.597775346731     48.6481922105687
  47    326.261463943118     1.26046676183494
  48    217.318302558002     32.6063451567593
  49    233.93701572982      14.4088319722147
  4a    323.573882172905     7.88867325043821
  4b    223.644671531378     34.2048514468658
  4c    203.496975757014     1.15356676683035
  4d    122.31787349206      -6.64527896771628
  4e    209.001670766052     45.9675104823286
  4f    206.200741323087     5.83784530980337
  50    166.424743551511     6.02273096790227
  51    173.080732855825     6.14221839436539
  52    175.253311899975     6.17675282185644
  53    258.375430716947     30.5327400950834
  54    202.243136074427     51.2736327904331
  55    218.657793883928     47.3392366424658
  56    218.662825404805     47.4611100120819
  57    27.170118326267      28.690791036505
  58    27.4488739004266     28.514345351718
  59    169.847444695643     29.2673170101454
  5a    189.754353514537     6.2294522126024
  5b    25.6066584640456     13.7746058378653
  5c    201.39534619961      48.1639219568342
  5d    189.97981984729      49.2636484426997
  5e    124.780597888891     42.3697356629164
  5f    127.66260201021      37.2277245575504
  60    131.160276089906     3.96197569478355
  61    205.681334585932     7.94542823676526
  62    208.738588205393     7.82260861481793
  63    141.310952418836     15.0037981015031
  64    21.9159211488966     38.9383253394169
  65    26.2122187437559     3.48589636721923
  66    233.221306862989     -0.955485825711373
  67    18.2654156966628     -4.12813396066609
  68    273.005518546648     23.001004264687
  69    359.905408725985     23.7599060519871
  6a    136.526905907192     5.69462758027452
  6b    219.311901787094     45.1459517958977
  6c    232.144175158727     36.5641146764409
  6d    154.346447654998     39.6981381081835
  6e    199.8466807795       42.989895553332
  6f    173.079026851521     43.4448167658652
  70    114.909620841465     39.3572911038395
  71    153.831161981182     22.2704512425082
  72    160.783480341015     23.6424103544256
  73    324.263854333893     1.17161555563882
  74    176.981431588273     21.6642820362898
  75    153.586218951012     13.8955793693695
  76    355.298494121494     6.10841818419765
  77    242.195475333643     54.2571129808314
  78    242.836360915685     53.7597267658976
  79    244.420713779637     52.5041824741849
  7a    209.006134701009     1.23110632564497
  7b    234.558784782923     46.3155884787673
  7c    237.910408516306     44.2619954154174
  7d    216.374762292864     27.1856417948034
  7e    311.061235492983     -5.44145611117727
  7f    173.504212270298     6.15553438467228
  80    209.472629998998     5.58053470438272
  81    200.834889028135     51.515401145102
  82    195.274460079159     52.1055372021467
  83    224.265505579633     43.2615488202337
  84    133.585793572759     19.8452196731216
  85    118.880489699546     13.3601388072531
  86    126.820304828645     42.4050837485177
  87    127.443519693491     42.4636437803291
  88    127.76762646499      37.3338884935805
  89    184.040819243223     46.32829434501
  8a    186.259756250918     46.2528989799189
  8b    246.681563779562     20.6131248144149
  8c    242.128896711598     54.2728328758836
  8d    110.959309739831     41.1430193038696
  8e    223.875846974326     43.540152094393
  8f    158.008913255006     33.3442628214839
  90    194.883099158514     47.6234708452145
  91    26.9995737378617     24.4519866430502
  92    120.609945219217     12.638537044649
  93    148.601472167172     17.6808953024195
  94    40.0425634210965     -0.511259712115127
  95    197.62875790275      43.4403007196821
  96    235.116082338531     45.6219943638512
  97    31.3251105889871     -0.909053427404713
  98    34.8865475044915     -0.949360712079842
  99    191.465976184355     34.4742344113336
  9a    227.683050233523     26.8268347764402
  9b    236.118164628489     23.4279546313007
  9c    122.928691837838     6.0789865457013
  9d    227.338357659442     57.2116811408881
  9e    249.120858115065     48.9816623163553
  9f    1.94168748433719     24.2503408794602
  a0    336.30105211127      21.4365222952471
  a1    224.434378747476     41.1913983205581
  a2    198.257709704831     47.6059025797431
  a3    210.652536492449     28.5354325331721
  a4    211.637503549257     28.3015343832494
  a5    188.525141779559     30.9588633992864
  a6    193.967601946633     30.7150821044568
  a7    351.673620073045     -9.58816095401418
  a8    12.0138814486421     14.6089538848534
  a9    10.3346129034924     -2.82600331702403
  aa    223.131322719772     44.791636096475
  ab    238.764476347336     52.0021253524471
  ac    21.2466085590948     33.9188059366522
  ad    176.305629773966     46.0956029279271
  ae    189.522452695123     46.2215867316958
  af    190.170157425141     46.1531349445384
  b0    358.19680808385      24.0157141830846
  b1    146.599118125294     35.580357611575
  b2    170.586752359376     6.1366047217919
  b3    24.2575945110474     -5.07760276360436
  b4    206.700769190256     47.1788474052979
  b5    202.782218599328     47.8620027112993
  b6    121.553830154056     41.8227351866726
  b7    122.693782232985     33.2020130056889
  b8    28.1991800572151     -7.51628675747126
  b9    170.126801798005     29.2008791474652
  ba    181.707285132169     43.9726188228255
  bb    257.609305668112     31.4795262936252
  bc    187.605550838613     30.9537162573513
  bd    244.046231224214     9.91487733160642
  be    17.3860448422581     -4.25187870554917
  bf    60.8263446040047     -5.54454734494308
  c0    250.724001878613     18.3269063762235
  c1    216.820742813943     42.2024918249593
  c2    0.42821333885928     11.6673072884545
  c3    210.582357103134     12.1891550272273
  c4    44.6103068490334     -3.0124954782562
  c5    230.052482564654     58.1360492014917
  c6    136.797826242032     26.0290063209063
  c7    242.148862985711     54.0713231525748
  c8    141.15076896298      42.2263314754362
  c9    199.9473447139       33.6773109811064
  ca    227.123312915944     27.1877766044637
  cb    31.7324065455907     0.997580549623994
  cc    199.373633738835     47.114895823776
  cd    215.789907121262     46.2319385642091
  ce    222.663528876316     44.0368641116113
  cf    226.326840783699     42.4849076566496
  d0    222.721562218862     41.3902810665185
  d1    204.224377581701     1.16756708506181
  d2    21.1010571272222     14.090949314178
  d3    12.619986325016      14.5850206291782
  d4    253.233635001492     22.6795358938753
  d5    205.303672498608     29.3953661751165
  d6    216.835642459008     27.0514738234013
  d7    233.583866315785     30.1506773641826
  d8    257.435145671246     34.4338433650458
  d9    235.579734166881     45.3870165666684
  da    238.17590648989      43.5473002292572
  db    346.729204704748     8.15179162839277
  dc    169.603251411866     42.8869527245995
  dd    211.248048936949     44.9322460103155
  de    218.207942966376     47.6974332741283
  df    138.148549363233     54.0441178167023
  e0    91.2447579898017     62.9284241213022
  e1    94.1628400612236     63.5458922075854
  e2    0.510958920915073    28.3201932988458
  e3    141.495021661        19.008572899063
  e4    241.73113267873      10.5254654565037
  e5    183.733720219731     30.2053708835533
  e6    156.245312508318     21.8781700885709
  e7    156.333719425981     21.8545005667056
  e8    231.030517543858     2.57124804170045
  e9    337.271030397141     17.6009358773455
  ea    154.255765761323     32.3055077583854
  eb    158.414519734789     33.4597565943052
  ec    172.127825372046     14.2080986907284
  ed    174.851846212262     14.2239592818219
  ee    181.176669110296     14.5180323781781
  ef    202.832317374354     13.7338268636447
  f0    207.352882682902     1.23552360103783
  f1    207.6969765648       1.18816604187257
  f2    130.75485055513      11.9423878220759
  f3    244.851638992136     54.9472825746369
  f4    5.9356569129684      -2.8009052437822
  f5    219.595614265927     18.7753128846882
  f6    206.643561880253     20.8737483320075
  f7    174.435131800006     22.0212693009327
  f8    181.468742658485     22.3651657012657
  f9    207.702475368464     7.84421147019551
  fa    339.481537812204     3.10985841938553
  fb    250.487087929682     27.3279795429912
  fc    256.344517948647     36.0497165366299
  fd    209.812176621946     28.538823864764
  fe    212.949255709503     28.0147094945666
  ff    213.104229042171     28.0041227680827
  100   209.194364626792     28.6898606631202
  101   43.0353108658988     31.6476625483566
  102   246.984976754278     30.6554718826536
  103   208.837275719347     49.5386751999411
  104   200.510811853607     30.1053256988401
  105   245.099483963163     52.7042717943979
  106   250.410742365161     47.4804076860523
  107   181.231552780029     25.7696887356855
  108   44.7366065981314     34.3023729147309
  109   340.824850055488     21.7288028624325
  10a   342.832657087234     21.8485526624059
  10b   345.587966352513     22.3136375885676
  10c   168.335003710002     -15.5276929556523
  10d   189.335959296765     46.3120422507836
  10e   241.491729557397     54.7271068602889
  10f   350.447441542754     -9.58698685282305
  110   351.661972447163     -9.66064502642327
  111   15.1052904047433     -4.11971765229417
  112   210.003834391641     49.8450499275446
  113   175.684907520439     29.8628619010155
  114   325.206225286206     1.12204507755323
  115   126.396658210072     51.4517697093682
  116   117.021957838295     41.7980899042445
  117   155.944805493877     22.7719331301905
  118   227.336716127737     47.5111672494179
  119   231.57240129138      45.3010227658929
  11a   225.657207799905     41.8800376963879
  11b   229.098882546422     40.5579802797216
  11c   354.453130105943     7.74829409060541
  11d   355.660382656274     4.92218730611436
  11e   35.2069087173932     -1.04792181180905
  11f   251.695050737611     48.6282385029625
  120   191.767760623269     51.5828077042998
  121   172.149760264631     50.9897768617804
  122   131.581443760099     36.7799913866903
  123   222.817445708242     41.2824603553344
  124   110.576770633296     40.5589401285715
  125   127.969132547304     37.4667430084143
  126   210.327509192887     28.5264698745089
  127   214.010881616722     27.7612542087822
  128   192.585923068294     30.7369201999051
  129   239.028155769221     43.1902979000752
  12a   151.139706196423     47.9095494919298
  12b   183.807679033346     2.67866160461682
  12c   226.794136490418     42.2005907200313
  12d   173.524967392105     53.9197282722271
  12e   154.525617777911     32.5532786099083
  12f   139.817975927739     27.4287476085903
  130   92.2751199423678     22.4839368648111
  131   34.6316420382402     -4.66129587700601
  132   348.515403860965     3.48311697768943
  133   359.417908573498     3.5738472247729
  134   137.430164523934     9.28009895319335
  135   337.65793506825      20.5693173044545
  136   66.3842064970007     27.324704243437
  137   225.770395606081     32.1647028253941
  138   244.916756567718     22.4995342761443
  139   9.64945249470067     -6.67883428648683
  13a   247.584523511168     22.5812507338712
  13b   30.5709267291512     -4.77464144733973
  13c   32.413002971747      -4.7747186449915
  13d   16.2585100394255     -9.58602905235473
  13e   236.852259206489     44.5442415959155
  13f   239.042524357293     43.1231128630569
  140   43.3081860026351     3.01946539500673
  141   14.4008689615491     -4.17282705613814
  142   227.193362895901     42.1769367879128
  143   355.525775218351     5.36749725328234
  144   126.893239472264     -3.80846054857006
  145   194.904649995606     48.0547440908037
  146   126.365177036871     36.1856909075148
  147   127.614952161686     37.0818961743168
  148   190.810961797123     30.8908386470301
  149   204.540045459637     29.497778696674
  14a   215.740577319734     27.3442374861922
  14b   31.4902488931087     0.502475124828909
  14c   33.4854366045947     0.531232350774441
  14d   37.8594091456849     0.426254925332455
  14e   221.342538160771     44.3413788183531
  14f   153.586681515315     48.6550721061696
  150   159.687425526655     48.7875717425495
  151   29.3812031359147     17.3294221234297
  152   136.488617655998     9.17107757930839
  153   154.86663668634      32.6643800606033
  154   140.613885430002     27.7842205114672
  155   0.87672467776332     26.3803834516688
  156   156.004707830575     39.0001192757737
  157   157.729909123908     39.5822978333156
  158   223.237817716019     41.1368741171788
  159   312.641828542126     56.5510693539627
  15a   235.674112690927     4.61214041840482
  15b   339.958216215225     3.13172685866459
  15c   136.144271377476     40.5899128706115
  15d   196.064651306897     2.26715065390936
  15e   317.121003279911     6.1248022098003
  15f   183.310867560217     14.5249530890858
  160   227.855117685993     58.0107091554315
  161   348.574634780872     0.261942127358469
  162   337.493537193497     0.953438626205841
  163   252.918859852722     30.2893674946466
  164   352.623854036046     23.7648833023083
  165   241.646119467255     7.97829242456697
  166   201.882559938558     45.2308831620078
  167   343.228927221535     21.1213596928891
  168   221.110846855459     16.367488556109
  169   146.208592069651     35.5007634422248
  16a   215.645017371017     47.8886663515534
  16b   237.932687787693     47.9066507067702
  16c   201.057545424569     50.891913145697
  16d   231.649740121414     37.3715369373711
  16e   243.634613538427     30.2613946824716
  16f   258.353864255541     30.3863911681993
  170   224.367330874596     43.2538785798336
  171   209.474194477964     5.6530949711585
  172   322.871401602942     1.04160470153179
  173   323.186313567507     1.21144399270939
  174   323.699319352738     1.12318770673992
  175   41.6606793471598     0.323781867044441
  176   237.682405514332     51.8318989810738
  177   183.02050015673      46.4091993452712
  178   187.310352093519     46.3041379099137
  179   109.521576578942     38.6713155334529
  17a   243.85495495113      22.8608166091747
  17b   235.118766534741     45.6494651142114
  17c   143.842444959132     12.2697824073031
  17d   43.0792253767445     0.621273222993403
  17e   30.2814221197133     0.520497098596404
  17f   39.8546418752931     0.509427762342646
  180   23.981970738257      0.558313019269953
  181   16.7412533882677     0.574747281907643
  182   219.188196977176     42.5721252150315
  183   194.7812800654       47.5257661044791
  184   169.84859334431      53.5278533862876
  185   210.333736891441     28.6055954582813
  186   189.760040329212     30.9242989752913
  187   200.90317376581      30.0759888254999
  188   216.054277635178     27.224410867218
  189   201.21248753362      1.09880679929398
  18a   98.985151600779      25.6542374058982
  18b   222.29442235286      5.77321394176806
  18c   125.529818002484     32.5606301681992
  18d   121.287432730679     29.0454884800613
  18e   220.984545477577     29.3048471484615
  18f   32.4740813192984     1.00083064835012
  190   143.502363128077     19.5385154432522
  191   208.095560371131     47.3479568427429
  192   199.535463405635     48.6594201942995
  193   158.144789731981     33.3549605891416
  194   158.238451905052     33.5177215050275
  195   253.286665627189     34.5805120963071
  196   253.391846514871     34.4783361284347
  197   207.23923712         1.1282760925935
  198   210.592361623961     -1.61220359701632
  199   217.835736251151     32.3967972093752
  19a   355.317310344902     1.08367563890551
  19b   199.118631828396     51.7865029152076
  19c   8.20475728797715     10.7880954948592
  19d   190.9621734024       22.1912477345047
  19e   206.293342944435     21.0771133968635
  19f   339.466482586884     20.7322746729843
  1a0   224.994061038869     15.4827135307252
  1a1   199.324691499381     19.2163318098223
  1a2   23.8543925636635     18.0407794284505
  1a3   19.8974384148815     18.4506925449777
  1a4   11.8648500179791     19.0182444680501
  1a5   124.684019729054     6.69349890042216
  1a6   103.315395258725     16.9382169516649
  1a7   238.298400079813     11.531919414218
  1a8   59.8378321269883     -5.73348665145938
  1a9   60.5286434561535     -5.64664716115243
  1aa   243.049058358378     23.2584022609549
  1ab   208.210947364144     28.9068187071547
  1ac   214.300228185494     27.7209841902596
  1ad   196.628179210058     30.5220107514255
  1ae   205.226200520673     29.3641630062606
  1af   205.229410244257     29.3300404202953
  1b0   209.70318332459      28.5914037229518
  1b1   211.889423649031     28.1847561893949
  1b2   214.098394468763     27.7979043623442
  1b3   147.317355723144     20.6215270144575
  1b4   156.510663675851     32.9022133083577
  1b5   234.380537396927     59.5476870669083
  1b6   245.839360547495     51.9446621366628
  1b7   247.737457133842     50.1654969346884
  1b8   193.706917896621     2.51555957425944
  1b9   207.157886049662     1.05765877250927
  1ba   242.942472386094     16.9419706876745
  1bb   225.824421102696     57.1897805846581
  1bc   233.61778230836      46.5260456751508
  1bd   233.780922788347     46.3495410172988
  1be   234.343219742285     45.9878449400066
  1bf   236.518390178802     44.8195875191668
  1c0   341.391176488814     21.633889262515
  1c1   342.301012037366     21.8808829451673
  1c2   167.623498863217     -16.8038937491465
  1c3   232.376015774914     31.3766612354778
  1c4   225.334647760217     32.1675706954461
  1c5   66.3649095942596     27.7296899076869
  1c6   161.385067410738     2.49286376518481
  1c7   33.9930461399227     -4.62270548273608
  1c8   35.0407570898484     -4.63249138443159
  1c9   198.723096316523     42.303027424902
  1ca   223.679777862231     44.6925653601362
  1cb   192.81478497128      49.3540714022071
  1cc   201.231973171297     45.293178041799
  1cd   339.593350551064     20.6527871923062
  1ce   216.394636936527     47.7451722549896
  1cf   222.49441402502      55.3033169510321
  1d0   259.076056791259     27.5860977089958
  1d1   257.475203944767     63.7079525854061
  1d2   158.16638896906      33.5274970638865
  1d3   160.161782355159     33.8333361122795
