  name  ra         dec
  1     135.6891066036       32.4946318397087
  2     144.826100550256     31.2741848944939
  3     142.188789562506     35.5824441819976
  4     338.741037753146     -0.402827574587482
  5     345.282593210935     21.1838656010284
  6     340.995120509191     20.5894762801019
  7     23.2349264301638     11.4181876197835
  8     5.43317603738404     12.0651859913473
  9     200.290475389797     47.199402322911
  a     39.1496905996484     28.1028416109607
  b     328.092076173419     18.2203104791579
  c     243.986637469699     25.7382804319961
  d     345.801874402853     32.6728678500872
  e     331.502029984917     10.0358020468494
  f     344.984770271278     -0.352615781151814
  10    244.824523050208     25.1545639915034
  11    353.201522444633     3.08079593630972
  12    1.494388639357       3.29174632998873
  13    14.3831352206597     3.21432619593864
  14    167.131668785257     67.3399356293198
  15    171.975424574048     67.747450140585
  16    144.785292662052     46.8264956757313
  17    145.273037350992     46.9601338072329
  18    145.883005500431     47.300483575273
  19    241.426267237893     27.2246949401119
  1a    132.922468009168     4.52186469749673
  1b    143.288017625325     5.55205221134132
  1c    140.600038144857     5.26575770443853
  1d    333.311510605612     -0.376122967149355
  1e    337.093435465929     -0.311773269814488
  1f    252.75854857538      19.4935268704245
  20    240.213908860967     27.9642908504061
  21    255.574893510297     45.4787029190988
  22    20.0525557261385     11.4978807678312
  23    144.721737004651     5.84684728531905
  24    44.9233602672725     3.17554875120939
  25    136.263071151474     3.94400308209486
  26    140.512982663685     45.4036126655435
  27    136.418378205442     36.1526785230781
  28    121.610009731402     41.9287206884987
  29    181.645330520821     42.2739952211876
  2a    146.925784211642     14.8800374884817
  2b    179.698615035168     33.6731976195615
  2c    332.087156120468     17.4159202476795
  2d    188.068001246379     7.56120147588139
  2e    344.769888418609     26.928548636923
  2f    40.7957426727124     3.56436811387184
  30    228.447728334265     12.745031931428
  31    345.221147036846     2.59346175430761
  32    129.628095454774     29.0590565517086
  33    129.199020520055     28.701754063241
  34    168.726601274247     27.6809253022023
  35    341.391899140769     -0.317673100140581
  36    355.175131716811     11.848610643382
  37    5.01661810379198     11.9573359818952
  38    117.825452528454     28.948281038572
  39    7.29516796176921     15.2714947961177
  3a    242.073562865175     30.739844331199
  3b    238.485802442414     33.1247786340257
  3c    246.438875455855     27.7366426502015
  3d    230.213266649179     33.302082096206
  3e    252.654652461705     19.7327890298146
  3f    240.664802982589     27.5865446667677
  40    192.345064572835     37.4351202333546
  41    241.437320130156     27.1800505894988
  42    254.35329971425      18.2964735837567
  43    229.608688197762     33.5026548373522
  44    252.410933478933     19.7573360099678
  45    236.802296646465     29.8014259753158
  46    338.660179708044     20.3082628071174
  47    332.76132176101      19.2586400374563
  48    178.504615875553     54.3791571009035
  49    144.742439014631     46.9671908862674
  4a    124.231583725633     3.64340382825935
  4b    11.0594433991128     11.9353044761472
  4c    12.2228941633125     11.8671511374539
  4d    338.518632040421     -0.370661906976297
  4e    357.151519310265     -8.04340227226689
  4f    64.8756250132453     28.1309225108419
  50    121.181247403482     32.1942742864031
  51    343.461677523847     24.3003693985827
  52    136.50169227455      0.981632054480291
  53    184.914328002243     42.4134785348821
  54    187.973424864161     42.2888155514685
  55    131.92776911161      11.6904792883512
  56    206.461008219007     7.4270896414343
  57    197.529151271646     33.1567081128158
  58    132.830197873076     44.7271575532417
  59    153.447648737855     56.0590418832181
  5a    271.620556993237     24.8103341729053
  5b    160.056572865724     23.0049217898175
  5c    125.593752808685     13.4774312094829
  5d    191.974315354491     7.44837176532022
  5e    173.319549108134     35.8847505134926
  5f    2.17025243899116     16.1129585367605
  60    348.335814703174     25.6855811217627
  61    42.0485148161401     32.4660193857631
  62    169.41723647266      7.71984985397181
  63    243.498908402772     4.30979154200186
  64    44.3740887871866     3.01793310249287
  65    20.7826052587098     -6.8769520437188
  66    150.880031140543     4.87368668266211
  67    132.820858276071     30.873199791688
  68    140.550326806812     34.9021642092093
  69    145.198313004042     31.3617932858405
  6a    141.948951071529     35.6620646980698
  6b    140.679263572375     35.0481102746949
  6c    11.1715265690154     12.0073168886993
  6d    19.0345210827517     11.6587379686841
  6e    239.331945351186     28.5818088551579
  6f    8.34887899751573     11.9413980746934
  70    22.7468411549056     11.343879181934
  71    204.005516103333     46.7582651825082
  72    9.9131953773603      -1.11254843886015
  73    333.110113556786     -0.415612289735027
  74    185.353725776694     -2.58133747998404
  75    161.751689005688     -2.30834556526606
  76    253.521743938622     19.0575243547059
  77    341.97679429747      10.9348517146875
  78    182.941369205209     54.4456260755977
  79    332.496561826757     19.1575781135064
  7a    343.76256831699      -0.296242797894369
  7b    27.9236363998817     11.0443882851531
  7c    267.627277127721     25.4107811198016
  7d    129.669106046254     39.0801416253006
  7e    335.546739232028     22.4328896013139
  7f    335.508182106642     22.4776939325036
  80    159.771217870198     22.9022067332217
  81    161.184315108723     23.1394411990996
  82    1.73127597414486     16.0816630651569
  83    339.609445684518     -0.401523854470724
  84    333.354084626185     -0.320424235634456
  85    348.949156625386     -1.88041775073836
  86    155.382532176394     24.2073166441297
  87    157.91676689399      24.7503588712046
  88    233.547039421357     57.8613990707295
  89    218.494359527559     3.67296184403253
  8a    219.40433442647      3.6293585742883
  8b    8.49782497454447     15.3419965132987
  8c    12.2791158521996     15.1762961831479
  8d    40.1255063822218     3.50401340629323
  8e    173.984510573211     53.8740478020145
  8f    171.711826319704     20.4990844570398
  90    13.1866077123417     11.7561229129628
  91    253.232180790975     20.1819818217692
  92    146.439281961542     2.23754330724934
  93    154.999257146548     2.51942904347629
  94    129.577716506723     29.0453999814009
  95    135.688548624923     32.3654323638765
  96    169.863745026212     27.7983851231628
  97    216.738614869314     3.7081905019947
  98    222.879538977544     3.35932532119709
  99    6.2918040134191      15.2924019487302
  9a    263.060463171979     34.1357995870585
  9b    244.904320051815     24.9560966543311
  9c    338.792718554591     20.3337181430082
  9d    181.407635532135     54.4684316973986
  9e    144.811691078362     46.9204767168268
  9f    344.173119052227     19.1326457588803
  a0    344.736394530271     19.2124364739878
  a1    345.41776584805      19.3134167997443
  a2    2.17222593848197     16.1966560220015
  a3    167.697019527113     -2.44830139192326
  a4    338.767071690277     20.2249051558688
  a5    29.9841651843099     10.8437641493462
  a6    137.296937833859     43.6657747561142
  a7    116.562614034198     27.521129220838
  a8    136.723097829636     43.4895957974936
  a9    119.12557702719      30.2438301914026
  aa    139.021640442995     10.84679252694
  ab    6.92376243049418     -7.17138560359051
  ac    7.42232037576863     -7.09241445788831
  ad    353.049356191313     2.05850383115355
  ae    207.975791778366     7.51592790617052
  af    164.115818602536     23.5650507469418
  b0    116.095889325065     30.4566115060208
  b1    336.90007420688      18.1343553952235
  b2    1.45048956671434     16.1898486095435
  b3    0.897616927134976    -8.05245344020098
  b4    346.538525268156     -1.83156718577721
  b5    347.329738418005     -1.75319601374253
  b6    184.931500364967     7.66428981491179
  b7    198.663348272165     7.31675648145792
  b8    336.845899113747     19.9881605784729
  b9    329.532004619222     18.5031416600703
  ba    330.930416169135     18.7688431177128
  bb    331.081819113914     18.8235147795919
  bc    345.028209792962     21.0837308693221
  bd    22.8281955769751     11.4795430032417
  be    316.825682027616     7.86502498631126
  bf    40.4976776739913     3.56016093360399
  c0    242.710101469745     17.8369965044722
  c1    241.056947041243     18.4822357799607
  c2    160.724470900332     25.204119545766
  c3    6.12530128650044     -1.16940771917095
  c4    253.903287996382     21.6462439879023
  c5    136.129033033719     32.7693805123125
  c6    341.796224449798     20.7568846359919
  c7    242.895108002745     26.354130053867
  c8    254.317485612619     18.4526309164431
  c9    238.189964112489     29.1772037571312
  ca    179.750203729945     -2.67338992063111
  cb    189.854147137917     -2.6365991438063
  cc    241.459046802776     27.2453305156265
  cd    244.772904669067     25.2051865221705
  ce    12.2725745472949     -8.26055809287959
  cf    181.07160732157      54.3395716898922
  d0    182.773194475742     54.421378953958
  d1    338.580228620831     20.2166491214243
  d2    346.501924578978     12.6631026366339
  d3    327.784079376073     9.45856497428206
  d4    5.24539636970928     12.0497863239473
  d5    338.147580291086     -0.243602103948394
  d6    235.215943448821     30.7787645083235
  d7    251.064753518547     20.7960396062203
  d8    232.58694235976      32.1732123057659
  d9    229.283027316902     33.5207433262576
  da    354.438294950015     32.1956534454429
  db    132.367728546752     40.8411078819137
  dc    343.638488130275     23.7716557991368
  dd    139.420928955086     44.9558752910433
  de    127.591036727881     37.4745340893793
  df    329.999623433304     3.72658791239029
  e0    211.937423151115     48.8443496501141
  e1    348.702998694595     2.03085667287022
  e2    5.558010113842       -3.10249406922317
  e3    165.924445239322     32.3398013608209
  e4    135.743335771008     46.4102967252834
  e5    249.608530510277     45.7768111605451
  e6    125.885312513081     13.4941271290178
  e7    133.11041739592      16.1234468262907
  e8    40.2911141770661     3.58641110858978
  e9    24.9526256186107     2.37893503570023
  ea    36.9152637639637     24.0863717665421
  eb    217.76775792495      3.64349783838672
  ec    4.61765705181978     15.3865012387841
  ed    345.319201090145     26.1330477277967
  ee    349.747156806026     18.5376896260226
  ef    66.5182054319798     17.1206537697449
  f0    210.841126008519     7.31020405924207
  f1    24.0073887955807     18.7429191081075
  f2    177.892986010463     54.1763489198994
  f3    162.611684301938     52.223267139106
  f4    218.562203113502     25.4253977971642
  f5    331.991577925921     18.389284987461
  f6    43.6725823129473     3.11898400307414
  f7    134.25598043985      31.5846640780462
  f8    144.839434791066     31.1962458935922
  f9    145.155278904713     31.2645419550823
  fa    130.327756550217     29.4896749380939
  fb    169.394457034625     27.7466211875503
  fc    171.212803907215     27.9994710961811
  fd    173.046760737513     28.1156815226723
  fe    26.4328291126029     11.0381164821332
  ff    340.769739039831     20.6063741232005
  100   242.165462850324     26.8289087258006
  101   341.822556992346     10.8963982721933
  102   346.65007552849      21.4194227616864
  103   329.564629319971     18.5123429503417
  104   267.872733537679     25.2638809622857
  105   118.162072117068     29.2822990566651
  106   332.323011511976     21.7054412479639
  107   345.423924549768     23.9647446857398
  108   135.37623635388      42.7683273771609
  109   0.72423584494851     16.1766593844192
  10a   215.094034705838     -2.43138954943737
  10b   230.861087573742     46.5368652099924
  10c   120.951331985928     41.8199468261492
  10d   153.360327410222     15.998273983831
  10e   197.590960235868     33.1764358415941
  10f   131.07991966703      43.5072323343369
  110   156.816652514487     56.944720129496
  111   159.660477429337     5.34995420245479
  112   244.558638049839     25.3305378632941
  113   231.416176684683     32.7246984705149
  114   155.004548262922     24.1678737429268
  115   155.219571946347     24.2427209173956
  116   347.565429863317     -1.88757359319297
  117   348.973232105204     -1.8703235565293
  118   37.5043437510532     25.0965806884731
  119   237.540105020093     33.7197889092659
  11a   228.626249004186     12.6831701161159
  11b   357.885282135665     2.72452880760484
  11c   5.80839230542574     -1.05276666161338
  11d   15.8059129672649     -1.05681496988877
  11e   343.068077070954     12.437708205418
  11f   166.016934450458     16.7660608715677
  120   158.85549704264      58.0905454826402
  121   352.152215209622     20.1019241473143
  122   353.486672942071     20.1635838203104
  123   2.08103718072942     20.5446252495979
  124   152.480735871438     22.0196842155677
  125   241.623426254064     54.167550391859
  126   151.339087471086     49.4096643884462
  127   12.9064733910399     3.16537033656982
  128   10.7678838207877     11.949807442129
  129   11.5688647218371     11.8471812332366
  12a   233.663871351038     31.5959572339871
  12b   346.323697497414     11.3367126023187
  12c   10.1139554813355     -8.17720835569393
  12d   181.833257388151     54.5000646285679
  12e   125.928325380873     41.4689590679058
  12f   148.480195214239     5.86838301134957
  130   128.764275659634     4.04449720732488
  131   127.196975790008     3.851750045868
  132   129.391692403505     4.19741841600112
  133   136.663161541236     4.92316234994036
  134   340.068322636679     -0.336132563585491
  135   235.82007029177      30.5235007086541
  136   234.785777012864     30.9238884941137
  137   233.441281671226     31.6756710214918
  138   129.63140545333      28.8720071135388
  139   187.100636652601     -2.51454189638781
  13a   329.645078635628     18.5746245330231
  13b   328.377094733578     18.3845316453895
  13c   317.722003823269     8.12500497368354
  13d   214.922436827752     56.6217209471839
  13e   21.0221102819061     31.5671935367766
  13f   352.476340225449     32.0836806131764
  140   119.622157975084     30.6508250696396
  141   132.779938716822     41.1590234396064
  142   131.259281270218     39.9209518007492
  143   140.302165092039     45.212662851421
  144   44.2471230639156     3.06817971402171
  145   44.7265666957076     3.11334562361395
  146   131.98236776486      46.4042859880015
  147   118.180953035133     9.49532304947236
  148   126.856599714149     13.0430581225235
  149   131.716164586674     62.7051275174388
  14a   131.795212095849     62.6119989003796
  14b   2.8264303181403      16.1736504365019
  14c   167.339270617103     32.5254031328087
  14d   117.467037878214     28.5368328471044
  14e   13.6566410197046     15.1565692420739
  14f   226.865804611071     52.6374142646734
  150   246.273518575376     27.6881898056934
  151   338.679918514984     2.53413504635992
  152   348.247840835399     21.1217984083637
  153   352.607075713205     20.1243340311681
  154   210.797401546892     27.2338324461969
  155   178.056074150688     68.0521244967767
  156   47.2341862576471     0.732158468056692
  157   339.940358139014     10.8143181175284
  158   130.99283651192      29.7210657599268
  159   132.09142105925      30.3359572522221
  15a   133.95142720699      31.4733524989675
  15b   127.115773040592     27.3318651314715
  15c   353.958267087475     32.1836665778371
  15d   338.055763072446     22.8229558415703
  15e   344.01775353691      23.7624607287874
  15f   128.713522009009     38.3204685444501
  160   356.791307124029     33.9274089934702
  161   8.35258522858345     12.0595604590937
  162   10.219572321535      11.995424593723
  163   316.894513942459     7.8041290148394
  164   32.2896249585594     -1.15628340905876
  165   243.918745020904     25.5933569442272
  166   193.832065744442     -2.53323339700099
  167   338.283267351509     20.1386178976798
  168   344.137888720029     -0.338069126560141
  169   329.32195200266      18.5599688522349
  16a   351.314679107641     11.5917920671657
  16b   26.7977503888872     11.1794646387521
  16c   27.9242093408653     10.9933576007642
  16d   331.690804962778     -0.361522165595374
  16e   242.413211888934     26.7674440777974
  16f   148.59137518097      4.75163335417045
  170   249.936105376906     45.3860831948383
  171   122.734614039191     39.1121154806443
  172   188.085037720684     7.63866765477364
  173   191.793507542397     7.46399229132599
  174   172.809267504333     35.9891684279455
  175   179.514869868595     36.3393914316824
  176   179.858931221283     36.5295745562237
  177   154.748459355224     24.0636786982731
  178   347.128186925346     -1.86291681519649
  179   349.576168918906     2.65084611307623
  17a   14.12311386509       15.1428154441234
  17b   6.6444816581818      15.2135925744324
  17c   127.710775317311     1.75303677883163
  17d   347.79659421558      18.9202870324181
  17e   227.721037129212     44.0842542394005
  17f   240.301221618041     18.9631556767118
  180   2.2130915509947      3.32229188662153
  181   7.42583284672855     3.18072124270659
  182   16.5362563148421     3.23664949002156
  183   218.463002374504     14.6588067967667
  184   173.650656960363     67.8735874006286
  185   134.28198754702      24.1047924298565
